"lead","smoking","married","birth.country","edu","race","income","income.mis","cage","cage2","army","cfamily.size"
0.93,0,1,"Born in Other Spanish Speaking Country","edu.lt9","otherhispan",3.33,0,-5.15778443113773,26.6027402380867,"No",-2.60646369100404
1.41,0,1,"Born in Other Non-Spanish Speaking Country","edu.college","black",5,0,-8.15778443113773,66.5494468249131,"No",-0.60646369100404
1.8,1,0,"Born in 50 US States or Washington, DC","edu.9to11","white",3.92,0,-11.1577844311377,124.496153411739,"Yes",-2.60646369100404
2,0,1,"Born in 50 US States or Washington, DC","edu.hischl","white",2.92,0,12.8422155688623,164.922500717129,"No",-1.60646369100404
3.2,0,0,"Born in 50 US States or Washington, DC","edu.college","white",1.96,0,27.8422155688623,775.188967782997,"No",-2.60646369100404
1.08,0,0,"Born in 50 US States or Washington, DC","edu.somecol","white",5,0,-22.1577844311377,490.967410896769,"No",1.39353630899596
2.5,0,1,"Born in Other Spanish Speaking Country","edu.lt9","otherhispan",1.24,0,-9.15778443113773,83.8650156871886,"No",1.39353630899596
1.1,0,0,"Born in Other Non-Spanish Speaking Country","edu.somecol","black",5,0,-17.1577844311377,294.389566585392,"No",-2.60646369100404
1.45,0,1,"Born in Other Non-Spanish Speaking Country","edu.college","otherrace",5,0,-14.1577844311377,200.442859998566,"No",-0.60646369100404
3.36,1,1,"Born in 50 US States or Washington, DC","edu.hischl","white",1.29,0,12.8422155688623,164.922500717129,"Yes",-1.60646369100404
1.19,0,0,"Born in 50 US States or Washington, DC","edu.hischl","black",1.2,0,-19.1577844311377,367.020704309943,"No",-2.60646369100404
5,0,1,"Born in Mexico","edu.somecol","mexicanam",1.36,0,-9.15778443113773,83.8650156871886,"No",0.39353630899596
1.4,0,1,"Born in 50 US States or Washington, DC","edu.college","white",1.61,0,30.8422155688623,951.24226119617,"Yes",-1.60646369100404
1.53,1,1,"Born in 50 US States or Washington, DC","edu.hischl","black",2.03,0,-10.1577844311377,103.180584549464,"No",0.39353630899596
2.61,0,0,"Born in Other Non-Spanish Speaking Country","edu.hischl","otherrace",3.08,0,5.84221556886227,34.1314827530567,"No",-2.60646369100404
1.5,0,0,"Born in Mexico","edu.lt9","mexicanam",0.71,0,-13.1577844311377,173.12729113629,"No",3.39353630899596
4.3,1,1,"Born in 50 US States or Washington, DC","edu.somecol","black",1.98,0,1.84221556886227,3.39375820215855,"No",0.39353630899596
1.4,1,0,"Born in 50 US States or Washington, DC","edu.hischl","white",1.27,0,-21.1577844311377,447.651842034494,"No",2.39353630899596
1.81,1,0,"Born in 50 US States or Washington, DC","edu.college","otherrace",0.24,0,8.84221556886227,78.1847761662304,"No",-2.60646369100404
1,0,0,"Born in 50 US States or Washington, DC","edu.hischl","white",0.45,0,-15.1577844311377,229.758428860841,"No",-2.60646369100404
2.44,0,1,"Born in 50 US States or Washington, DC","edu.hischl","white",2.36,0,-18.1577844311377,329.705135447668,"No",0.39353630899596
2.6,0,1,"Born in 50 US States or Washington, DC","edu.college","white",5,0,12.8422155688623,164.922500717129,"No",-1.60646369100404
6.8,1,0,"Born in 50 US States or Washington, DC","edu.9to11","black",2.49236006546645,1,8.84221556886227,78.1847761662304,"No",-2.60646369100404
2.3,0,1,"Born in 50 US States or Washington, DC","edu.somecol","black",5,0,9.84221556886227,96.8692073039549,"No",-0.60646369100404
7.1,0,0,"Born in 50 US States or Washington, DC","edu.somecol","white",5,0,29.8422155688623,890.557830058446,"Yes",-0.60646369100404
2.49,0,1,"Born in 50 US States or Washington, DC","edu.somecol","white",4.62,0,3.84221556886227,14.7626204776076,"No",-2.60646369100404
0.62,0,1,"Born in 50 US States or Washington, DC","edu.college","white",4.75,0,11.8422155688623,140.238069579404,"Yes",-1.60646369100404
7.48,1,0,"Born in 50 US States or Washington, DC","edu.9to11","otherrace",4.72,0,-29.1577844311377,850.176392932698,"No",0.39353630899596
1.4,0,1,"Born in Mexico","edu.9to11","mexicanam",2.49236006546645,1,-29.1577844311377,850.176392932698,"No",3.39353630899596
0.9,0,0,"Born in 50 US States or Washington, DC","edu.hischl","white",2.15,0,1.84221556886227,3.39375820215855,"No",-2.60646369100404
1,0,0,"Born in 50 US States or Washington, DC","edu.somecol","black",1.45,0,-27.1577844311377,737.545255208147,"No",2.39353630899596
0.58,0,1,"Born in 50 US States or Washington, DC","edu.somecol","white",2.52,0,-20.1577844311377,406.336273172219,"No",0.39353630899596
7.7,0,0,"Born in Mexico","edu.hischl","mexicanam",0.44,0,-8.15778443113773,66.5494468249131,"No",-1.60646369100404
1.9,0,0,"Born in 50 US States or Washington, DC","edu.9to11","white",1.47,0,-7.15778443113773,51.2338779626376,"No",-2.60646369100404
0.99,1,0,"Born in 50 US States or Washington, DC","edu.9to11","white",3.37,0,-21.1577844311377,447.651842034494,"No",-2.60646369100404
3,0,0,"Born in 50 US States or Washington, DC","edu.lt9","black",0.08,0,30.8422155688623,951.24226119617,"No",-2.60646369100404
1.15,0,1,"Born in 50 US States or Washington, DC","edu.somecol","black",5,0,1.84221556886227,3.39375820215855,"No",-0.60646369100404
2.44,1,0,"Born in 50 US States or Washington, DC","edu.lt9","white",0.71,0,-10.1577844311377,103.180584549464,"No",0.39353630899596
0.88,0,1,"Born in 50 US States or Washington, DC","edu.college","white",4.83,0,-11.1577844311377,124.496153411739,"No",-0.60646369100404
0.69,0,0,"Born in 50 US States or Washington, DC","edu.somecol","black",2.49236006546645,1,-24.1577844311377,583.59854862132,"No",-0.60646369100404
1.02,0,1,"Born in 50 US States or Washington, DC","edu.hischl","mexicanam",2.86,0,-9.15778443113773,83.8650156871886,"No",-1.60646369100404
2.17,0,1,"Born in Other Non-Spanish Speaking Country","edu.hischl","white",0.77,0,-6.15778443113773,37.9183091003622,"No",0.39353630899596
0.75,0,1,"Born in 50 US States or Washington, DC","edu.college","black",4.55,0,-16.1577844311377,261.073997723117,"No",-0.60646369100404
1.2,0,1,"Born in 50 US States or Washington, DC","edu.hischl","white",1.16,0,30.8422155688623,951.24226119617,"No",-0.60646369100404
1.6,1,1,"Born in 50 US States or Washington, DC","edu.somecol","white",1.24,0,12.8422155688623,164.922500717129,"Yes",-1.60646369100404
2.22,0,0,"Born in 50 US States or Washington, DC","edu.hischl","otherhispan",5,0,-12.1577844311377,147.811722274015,"No",0.39353630899596
0.95,1,0,"Born in 50 US States or Washington, DC","edu.somecol","otherhispan",4.08,0,-25.1577844311377,632.914117483596,"No",-0.60646369100404
1.17,1,1,"Born in 50 US States or Washington, DC","edu.hischl","white",1.99,0,-3.15778443113773,9.97160251353582,"Yes",-0.60646369100404
1.18,0,1,"Born in 50 US States or Washington, DC","edu.college","white",5,0,-8.15778443113773,66.5494468249131,"No",0.39353630899596
1.39,0,1,"Born in 50 US States or Washington, DC","edu.college","white",5,0,1.84221556886227,3.39375820215855,"No",-1.60646369100404
1.41,0,0,"Born in 50 US States or Washington, DC","edu.college","white",4.81,0,-3.15778443113773,9.97160251353582,"No",-2.60646369100404
1.93,1,0,"Born in Mexico","edu.9to11","mexicanam",1.03,0,-28.1577844311377,792.860824070422,"No",3.39353630899596
3.16,1,0,"Born in 50 US States or Washington, DC","edu.lt9","white",1.39,0,-5.15778443113773,26.6027402380867,"No",-2.60646369100404
0.95,0,1,"Born in 50 US States or Washington, DC","edu.college","white",5,0,18.8422155688623,355.029087543476,"Yes",-1.60646369100404
0.93,0,0,"Born in 50 US States or Washington, DC","edu.hischl","otherrace",2.49236006546645,1,-12.1577844311377,147.811722274015,"No",-0.60646369100404
2.54,0,0,"Born in 50 US States or Washington, DC","edu.hischl","white",3.08,0,22.8422155688623,521.766812094374,"Yes",-2.60646369100404
2.26,0,1,"Born in 50 US States or Washington, DC","edu.somecol","black",5,0,3.84221556886227,14.7626204776076,"No",-1.60646369100404
0.68,0,1,"Born in 50 US States or Washington, DC","edu.college","white",3.87,0,-1.15778443113773,1.34046478898491,"No",0.39353630899596
1.15,0,1,"Born in 50 US States or Washington, DC","edu.somecol","white",5,0,5.84221556886227,34.1314827530567,"No",-1.60646369100404
3.53,1,0,"Born in Other Spanish Speaking Country","edu.hischl","white",3.63,0,-1.15778443113773,1.34046478898491,"Yes",0.39353630899596
2,0,0,"Born in 50 US States or Washington, DC","edu.somecol","white",1.17,0,28.8422155688623,831.873398920721,"Yes",-2.60646369100404
1.71,0,0,"Born in 50 US States or Washington, DC","edu.hischl","black",2.49236006546645,1,3.84221556886227,14.7626204776076,"No",-2.60646369100404
5.4,1,0,"Born in 50 US States or Washington, DC","edu.hischl","black",4.41,0,14.8422155688623,220.291362992578,"No",-2.60646369100404
0.67,0,0,"Born in 50 US States or Washington, DC","edu.hischl","mexicanam",0.83,0,-26.1577844311377,684.229686345871,"No",-2.60646369100404
2.47,0,0,"Born in Other Spanish Speaking Country","edu.hischl","otherhispan",1.92,0,-6.15778443113773,37.9183091003622,"No",-2.60646369100404
2.8,1,1,"Born in 50 US States or Washington, DC","edu.hischl","white",1.03,0,4.84221556886227,23.4470516153322,"No",3.39353630899596
0.92,0,0,"Born in 50 US States or Washington, DC","edu.somecol","white",5,0,-28.1577844311377,792.860824070422,"No",1.39353630899596
1.32,0,1,"Born in 50 US States or Washington, DC","edu.college","white",2.73,0,-13.1577844311377,173.12729113629,"No",2.39353630899596
0.59,0,1,"Born in 50 US States or Washington, DC","edu.college","mexicanam",2.82,0,-4.15778443113773,17.2871713758113,"No",1.39353630899596
0.7,0,1,"Born in 50 US States or Washington, DC","edu.somecol","white",0.83,0,-5.15778443113773,26.6027402380867,"No",2.39353630899596
4.55,1,0,"Born in Other Spanish Speaking Country","edu.lt9","otherhispan",1.87,0,4.84221556886227,23.4470516153322,"No",2.39353630899596
2,0,0,"Born in 50 US States or Washington, DC","edu.college","white",3.28,0,7.84221556886227,61.5003450285058,"No",-2.60646369100404
1.1,0,1,"Born in 50 US States or Washington, DC","edu.hischl","white",3.78,0,-8.15778443113773,66.5494468249131,"No",0.39353630899596
2.11,0,0,"Born in 50 US States or Washington, DC","edu.college","white",2.49236006546645,1,30.8422155688623,951.24226119617,"No",-2.60646369100404
2,0,1,"Born in 50 US States or Washington, DC","edu.hischl","white",2.56,0,30.8422155688623,951.24226119617,"Yes",-1.60646369100404
7,0,1,"Born in 50 US States or Washington, DC","edu.lt9","white",1.31,0,30.8422155688623,951.24226119617,"Yes",-1.60646369100404
0.79,0,1,"Born in 50 US States or Washington, DC","edu.college","white",3.51,0,-19.1577844311377,367.020704309943,"No",-1.60646369100404
2.94,1,1,"Born in 50 US States or Washington, DC","edu.hischl","white",5,0,-2.15778443113773,4.65603365126037,"No",1.39353630899596
3.1,0,1,"Born in 50 US States or Washington, DC","edu.9to11","white",2.14,0,30.8422155688623,951.24226119617,"Yes",-1.60646369100404
5.01,1,0,"Born in 50 US States or Washington, DC","edu.lt9","black",0.94,0,22.8422155688623,521.766812094374,"No",-2.60646369100404
1.12,0,1,"Born in Mexico","edu.lt9","mexicanam",1.28,0,-17.1577844311377,294.389566585392,"No",-0.60646369100404
0.95,0,0,"Born in 50 US States or Washington, DC","edu.somecol","mexicanam",3.13,0,-28.1577844311377,792.860824070422,"No",-0.60646369100404
4.8,1,0,"Born in Mexico","edu.lt9","mexicanam",1.42,0,23.8422155688623,568.451243232098,"No",-0.60646369100404
3.1,1,0,"Born in 50 US States or Washington, DC","edu.9to11","black",1.59,0,18.8422155688623,355.029087543476,"Yes",-2.60646369100404
1.75,0,1,"Born in Other Spanish Speaking Country","edu.lt9","otherhispan",3.98,0,30.8422155688623,951.24226119617,"No",-0.60646369100404
0.97,0,0,"Born in 50 US States or Washington, DC","edu.hischl","black",3.62,0,-12.1577844311377,147.811722274015,"No",-2.60646369100404
2.12,0,1,"Born in Other Non-Spanish Speaking Country","edu.college","otherrace",5,0,-9.15778443113773,83.8650156871886,"No",1.39353630899596
0.74,0,0,"Born in 50 US States or Washington, DC","edu.somecol","white",1.3,0,-27.1577844311377,737.545255208147,"No",-2.60646369100404
0.68,0,1,"Born in 50 US States or Washington, DC","edu.somecol","mexicanam",2.01,0,11.8422155688623,140.238069579404,"Yes",2.39353630899596
0.89,0,0,"Born in 50 US States or Washington, DC","edu.somecol","mexicanam",3.61,0,-17.1577844311377,294.389566585392,"Yes",-2.60646369100404
2.06,1,1,"Born in 50 US States or Washington, DC","edu.somecol","white",4.83,0,-13.1577844311377,173.12729113629,"No",-0.60646369100404
1.66,0,1,"Born in 50 US States or Washington, DC","edu.college","white",3.65,0,24.8422155688623,617.135674369823,"Yes",-1.60646369100404
1.1,0,0,"Born in Other Spanish Speaking Country","edu.lt9","otherhispan",2.07,0,-20.1577844311377,406.336273172219,"No",1.39353630899596
4.36,0,1,"Born in 50 US States or Washington, DC","edu.hischl","white",2.1,0,14.8422155688623,220.291362992578,"Yes",-0.60646369100404
0.59,0,0,"Born in 50 US States or Washington, DC","edu.somecol","otherrace",0.29,0,-29.1577844311377,850.176392932698,"No",-2.60646369100404
2.5,0,1,"Born in 50 US States or Washington, DC","edu.college","black",3.39,0,-12.1577844311377,147.811722274015,"Yes",0.39353630899596
0.66,0,1,"Born in 50 US States or Washington, DC","edu.college","white",2.56,0,-13.1577844311377,173.12729113629,"Yes",-1.60646369100404
0.57,0,0,"Born in 50 US States or Washington, DC","edu.somecol","mexicanam",5,0,-21.1577844311377,447.651842034494,"No",-0.60646369100404
3.16,0,0,"Born in Mexico","edu.hischl","mexicanam",2.49236006546645,1,-0.157784431137728,0.0248959267094563,"No",-2.60646369100404
2.04,0,1,"Born in 50 US States or Washington, DC","edu.college","white",1.83,0,-11.1577844311377,124.496153411739,"No",-1.60646369100404
0.78,0,0,"Born in 50 US States or Washington, DC","edu.somecol","black",3.91,0,-29.1577844311377,850.176392932698,"No",1.39353630899596
0.98,0,1,"Born in 50 US States or Washington, DC","edu.hischl","white",2.49236006546645,1,-15.1577844311377,229.758428860841,"No",0.39353630899596
3.34,1,1,"Born in 50 US States or Washington, DC","edu.9to11","white",5,0,-0.157784431137728,0.0248959267094563,"No",-0.60646369100404
1.06,0,1,"Born in 50 US States or Washington, DC","edu.somecol","white",5,0,8.84221556886227,78.1847761662304,"No",-1.60646369100404
1.21,0,1,"Born in 50 US States or Washington, DC","edu.hischl","white",5,0,-0.157784431137728,0.0248959267094563,"Yes",-0.60646369100404
1.36,0,1,"Born in 50 US States or Washington, DC","edu.college","white",5,0,-10.1577844311377,103.180584549464,"No",-1.60646369100404
2,0,1,"Born in Mexico","edu.lt9","mexicanam",0.96,0,-12.1577844311377,147.811722274015,"No",3.39353630899596
1.4,1,1,"Born in 50 US States or Washington, DC","edu.hischl","white",4.31,0,9.84221556886227,96.8692073039549,"Yes",-0.60646369100404
1.7,0,1,"Born in 50 US States or Washington, DC","edu.college","mexicanam",3.2,0,-11.1577844311377,124.496153411739,"No",0.39353630899596
2.13,0,1,"Born in Other Non-Spanish Speaking Country","edu.college","otherrace",5,0,21.8422155688623,477.082380956649,"No",-1.60646369100404
1.6,0,1,"Born in 50 US States or Washington, DC","edu.college","otherrace",5,0,-16.1577844311377,261.073997723117,"No",-1.60646369100404
2,1,0,"Born in 50 US States or Washington, DC","edu.college","white",2.35,0,-3.15778443113773,9.97160251353582,"No",-2.60646369100404
2.15,0,0,"Born in 50 US States or Washington, DC","edu.somecol","black",4.62,0,-3.15778443113773,9.97160251353582,"No",-2.60646369100404
3.76,0,1,"Born in Other Non-Spanish Speaking Country","edu.college","otherrace",2.49236006546645,1,10.8422155688623,117.553638441679,"No",-1.60646369100404
1.6,1,1,"Born in Mexico","edu.hischl","mexicanam",2.28,0,-13.1577844311377,173.12729113629,"No",2.39353630899596
0.44,0,1,"Born in 50 US States or Washington, DC","edu.college","mexicanam",2.49236006546645,1,-15.1577844311377,229.758428860841,"No",0.39353630899596
1.3,0,1,"Born in 50 US States or Washington, DC","edu.lt9","white",5,0,12.8422155688623,164.922500717129,"No",-1.60646369100404
0.87,0,1,"Born in 50 US States or Washington, DC","edu.somecol","white",2.57,0,-20.1577844311377,406.336273172219,"No",0.39353630899596
1.66,0,1,"Born in 50 US States or Washington, DC","edu.hischl","white",5,0,30.8422155688623,951.24226119617,"Yes",-0.60646369100404
1.89,0,1,"Born in Other Non-Spanish Speaking Country","edu.somecol","black",4.25,0,11.8422155688623,140.238069579404,"No",0.39353630899596
0.86,0,0,"Born in 50 US States or Washington, DC","edu.college","white",3.71,0,1.84221556886227,3.39375820215855,"No",-1.60646369100404
2.9,0,1,"Born in 50 US States or Washington, DC","edu.college","white",5,0,10.8422155688623,117.553638441679,"No",-0.60646369100404
3.5,0,1,"Born in 50 US States or Washington, DC","edu.college","white",2.56,0,30.8422155688623,951.24226119617,"Yes",-1.60646369100404
4.3,0,1,"Born in 50 US States or Washington, DC","edu.college","white",4.75,0,24.8422155688623,617.135674369823,"No",-1.60646369100404
1.6,1,0,"Born in 50 US States or Washington, DC","edu.9to11","white",2.35,0,1.84221556886227,3.39375820215855,"No",-2.60646369100404
1.84,0,1,"Born in Other Non-Spanish Speaking Country","edu.college","otherrace",1.83,0,14.8422155688623,220.291362992578,"No",-1.60646369100404
2.2,0,0,"Born in 50 US States or Washington, DC","edu.college","white",4.01,0,-3.15778443113773,9.97160251353582,"No",0.39353630899596
2.3,1,0,"Born in 50 US States or Washington, DC","edu.9to11","white",0.99,0,-27.1577844311377,737.545255208147,"No",-0.60646369100404
3.57,1,0,"Born in 50 US States or Washington, DC","edu.9to11","black",0.34,0,0.842215568862272,0.709327064434001,"No",1.39353630899596
1.9,0,0,"Born in 50 US States or Washington, DC","edu.somecol","white",3.49,0,-3.15778443113773,9.97160251353582,"No",-0.60646369100404
4,0,0,"Born in 50 US States or Washington, DC","edu.somecol","black",1.15,0,0.842215568862272,0.709327064434001,"No",-2.60646369100404
0.98,1,1,"Born in 50 US States or Washington, DC","edu.9to11","white",0.6,0,-20.1577844311377,406.336273172219,"No",1.39353630899596
0.92,0,1,"Born in 50 US States or Washington, DC","edu.college","otherhispan",5,0,5.84221556886227,34.1314827530567,"Yes",1.39353630899596
0.99,0,1,"Born in 50 US States or Washington, DC","edu.somecol","white",2.64,0,23.8422155688623,568.451243232098,"No",-1.60646369100404
4.55,0,0,"Born in Mexico","edu.lt9","mexicanam",1.31,0,-12.1577844311377,147.811722274015,"No",-1.60646369100404
5.14,1,1,"Born in Mexico","edu.lt9","mexicanam",2.49236006546645,1,2.84221556886227,8.07818933988309,"No",-0.60646369100404
1.9,0,0,"Born in Other Spanish Speaking Country","edu.9to11","otherhispan",0.79,0,-26.1577844311377,684.229686345871,"No",-0.60646369100404
1.21,0,0,"Born in 50 US States or Washington, DC","edu.college","white",2.5,0,-23.1577844311377,536.282979759045,"No",-2.60646369100404
5.53,0,1,"Born in 50 US States or Washington, DC","edu.college","white",5,0,4.84221556886227,23.4470516153322,"No",-1.60646369100404
0.6,0,0,"Born in 50 US States or Washington, DC","edu.college","black",1.99,0,-28.1577844311377,792.860824070422,"No",1.39353630899596
1.68,0,0,"Born in 50 US States or Washington, DC","edu.somecol","white",4.81,0,-2.15778443113773,4.65603365126037,"Yes",-2.60646369100404
5.41,0,1,"Born in Mexico","edu.lt9","mexicanam",2.36,0,-18.1577844311377,329.705135447668,"No",2.39353630899596
0.88,0,1,"Born in 50 US States or Washington, DC","edu.somecol","white",1.45,0,-4.15778443113773,17.2871713758113,"No",1.39353630899596
2.85,0,0,"Born in Other Non-Spanish Speaking Country","edu.college","black",0.98,0,2.84221556886227,8.07818933988309,"No",-2.60646369100404
1.2,1,0,"Born in 50 US States or Washington, DC","edu.hischl","white",0.66,0,-14.1577844311377,200.442859998566,"Yes",-1.60646369100404
10.4,0,1,"Born in Other Non-Spanish Speaking Country","edu.college","white",5,0,30.8422155688623,951.24226119617,"No",-1.60646369100404
1.6,0,0,"Born in 50 US States or Washington, DC","edu.hischl","white",2.42,0,-5.15778443113773,26.6027402380867,"No",0.39353630899596
2.4,0,0,"Born in Mexico","edu.lt9","mexicanam",2.49236006546645,1,-14.1577844311377,200.442859998566,"No",1.39353630899596
1.9,1,0,"Born in 50 US States or Washington, DC","edu.somecol","black",1.96,0,9.84221556886227,96.8692073039549,"Yes",-2.60646369100404
0.71,0,0,"Born in 50 US States or Washington, DC","edu.college","white",4.29,0,-10.1577844311377,103.180584549464,"Yes",-1.60646369100404
1.22,1,1,"Born in 50 US States or Washington, DC","edu.somecol","white",2.49236006546645,1,-8.15778443113773,66.5494468249131,"No",0.39353630899596
1.25,0,1,"Born in 50 US States or Washington, DC","edu.college","white",5,0,2.84221556886227,8.07818933988309,"No",-1.60646369100404
3.6,1,0,"Born in Other Non-Spanish Speaking Country","edu.lt9","otherrace",5,0,-17.1577844311377,294.389566585392,"No",2.39353630899596
0.63,1,1,"Born in 50 US States or Washington, DC","edu.somecol","white",0.71,0,-19.1577844311377,367.020704309943,"Yes",0.39353630899596
1.38,0,1,"Born in 50 US States or Washington, DC","edu.somecol","black",1.58,0,10.8422155688623,117.553638441679,"No",0.39353630899596
2.3,1,1,"Born in Other Non-Spanish Speaking Country","edu.9to11","otherrace",0.8,0,-20.1577844311377,406.336273172219,"No",3.39353630899596
1.98,1,0,"Born in 50 US States or Washington, DC","edu.hischl","black",0.17,0,10.8422155688623,117.553638441679,"No",-2.60646369100404
1.34,0,0,"Born in 50 US States or Washington, DC","edu.somecol","otherhispan",5,0,-29.1577844311377,850.176392932698,"No",-0.60646369100404
4.4,0,1,"Born in 50 US States or Washington, DC","edu.hischl","white",2.19,0,26.8422155688623,720.504536645272,"Yes",-1.60646369100404
0.98,0,0,"Born in 50 US States or Washington, DC","edu.somecol","black",2.12,0,-5.15778443113773,26.6027402380867,"Yes",-2.60646369100404
0.63,0,1,"Born in 50 US States or Washington, DC","edu.somecol","black",5,0,-23.1577844311377,536.282979759045,"No",-1.60646369100404
1.35,1,0,"Born in 50 US States or Washington, DC","edu.somecol","black",1.44,0,-27.1577844311377,737.545255208147,"Yes",-2.60646369100404
1.4,0,1,"Born in Mexico","edu.9to11","mexicanam",1.45,0,-1.15778443113773,1.34046478898491,"No",0.39353630899596
4.5,0,0,"Born in 50 US States or Washington, DC","edu.college","white",5,0,-1.15778443113773,1.34046478898491,"No",-2.60646369100404
1.08,0,1,"Born in 50 US States or Washington, DC","edu.hischl","mexicanam",2.27,0,-2.15778443113773,4.65603365126037,"No",-0.60646369100404
1.98,0,0,"Born in Mexico","edu.somecol","mexicanam",0.92,0,-8.15778443113773,66.5494468249131,"No",3.39353630899596
1.61,0,1,"Born in 50 US States or Washington, DC","edu.lt9","white",0.71,0,-16.1577844311377,261.073997723117,"No",0.39353630899596
0.8,0,0,"Born in 50 US States or Washington, DC","edu.hischl","white",2.49236006546645,1,-9.15778443113773,83.8650156871886,"No",-0.60646369100404
1.7,1,0,"Born in 50 US States or Washington, DC","edu.somecol","white",1.96,0,-22.1577844311377,490.967410896769,"No",-2.60646369100404
2.1,1,0,"Born in 50 US States or Washington, DC","edu.somecol","white",2.49236006546645,1,-18.1577844311377,329.705135447668,"No",-1.60646369100404
1.8,0,1,"Born in 50 US States or Washington, DC","edu.college","white",5,0,5.84221556886227,34.1314827530567,"No",-0.60646369100404
1.46,1,1,"Born in 50 US States or Washington, DC","edu.9to11","white",0.47,0,-23.1577844311377,536.282979759045,"No",-0.60646369100404
0.79,0,0,"Born in Other Non-Spanish Speaking Country","edu.somecol","white",0.55,0,-29.1577844311377,850.176392932698,"No",3.39353630899596
1.9,0,1,"Born in 50 US States or Washington, DC","edu.somecol","black",3.83,0,14.8422155688623,220.291362992578,"No",0.39353630899596
0.98,0,0,"Born in 50 US States or Washington, DC","edu.hischl","white",1.92,0,30.8422155688623,951.24226119617,"No",-2.60646369100404
2.26,0,0,"Born in 50 US States or Washington, DC","edu.hischl","black",2.77,0,30.8422155688623,951.24226119617,"Yes",-2.60646369100404
0.95,0,1,"Born in Mexico","edu.9to11","mexicanam",2.49,0,4.84221556886227,23.4470516153322,"No",1.39353630899596
1.31,0,0,"Born in 50 US States or Washington, DC","edu.hischl","black",2.49236006546645,1,-13.1577844311377,173.12729113629,"No",3.39353630899596
1.51,0,1,"Born in 50 US States or Washington, DC","edu.lt9","white",2.5,0,-23.1577844311377,536.282979759045,"No",0.39353630899596
1.4,1,1,"Born in 50 US States or Washington, DC","edu.hischl","white",3.29,0,-13.1577844311377,173.12729113629,"No",-1.60646369100404
1.19,0,1,"Born in 50 US States or Washington, DC","edu.college","otherrace",5,0,-9.15778443113773,83.8650156871886,"No",1.39353630899596
1.7,0,1,"Born in 50 US States or Washington, DC","edu.somecol","white",2.91,0,-4.15778443113773,17.2871713758113,"No",0.39353630899596
3.9,1,0,"Born in 50 US States or Washington, DC","edu.9to11","white",3.92,0,29.8422155688623,890.557830058446,"Yes",-2.60646369100404
1.51,1,0,"Born in 50 US States or Washington, DC","edu.hischl","black",1.25,0,-16.1577844311377,261.073997723117,"No",-2.60646369100404
2.24,1,0,"Born in Other Spanish Speaking Country","edu.college","otherhispan",0.85,0,14.8422155688623,220.291362992578,"No",0.39353630899596
1.3,0,1,"Born in 50 US States or Washington, DC","edu.lt9","mexicanam",0.88,0,20.8422155688623,434.397949818925,"No",-1.60646369100404
3.5,0,0,"Born in 50 US States or Washington, DC","edu.hischl","black",2.45,0,9.84221556886227,96.8692073039549,"No",-0.60646369100404
1.4,0,1,"Born in Other Non-Spanish Speaking Country","edu.college","otherhispan",2.28,0,2.84221556886227,8.07818933988309,"No",0.39353630899596
1.45,0,1,"Born in 50 US States or Washington, DC","edu.somecol","white",5,0,3.84221556886227,14.7626204776076,"No",-1.60646369100404
0.8,0,0,"Born in 50 US States or Washington, DC","edu.somecol","white",4.7,0,-11.1577844311377,124.496153411739,"No",-2.60646369100404
3.24,0,0,"Born in Mexico","edu.9to11","mexicanam",0.7,0,-24.1577844311377,583.59854862132,"No",3.39353630899596
0.74,0,1,"Born in 50 US States or Washington, DC","edu.somecol","mexicanam",3.68,0,-5.15778443113773,26.6027402380867,"No",0.39353630899596
2.23,1,1,"Born in 50 US States or Washington, DC","edu.hischl","white",1.14,0,30.8422155688623,951.24226119617,"Yes",-0.60646369100404
1.1,0,1,"Born in 50 US States or Washington, DC","edu.college","white",4.97,0,-12.1577844311377,147.811722274015,"No",1.39353630899596
2,1,1,"Born in 50 US States or Washington, DC","edu.9to11","white",0.82,0,2.84221556886227,8.07818933988309,"No",-1.60646369100404
1.05,0,1,"Born in 50 US States or Washington, DC","edu.somecol","white",1.67,0,7.84221556886227,61.5003450285058,"Yes",3.39353630899596
1.71,1,1,"Born in 50 US States or Washington, DC","edu.9to11","white",0.88,0,-10.1577844311377,103.180584549464,"No",2.39353630899596
1.59,0,0,"Born in 50 US States or Washington, DC","edu.hischl","white",1.2,0,0.842215568862272,0.709327064434001,"No",-1.60646369100404
2.09,1,1,"Born in 50 US States or Washington, DC","edu.lt9","white",2.49236006546645,1,-8.15778443113773,66.5494468249131,"No",-0.60646369100404
0.98,0,1,"Born in 50 US States or Washington, DC","edu.college","white",5,0,4.84221556886227,23.4470516153322,"No",-1.60646369100404
1.52,0,1,"Born in Mexico","edu.9to11","mexicanam",0.81,0,-13.1577844311377,173.12729113629,"No",1.39353630899596
0.99,0,1,"Born in Mexico","edu.college","mexicanam",4.66,0,-13.1577844311377,173.12729113629,"No",-0.60646369100404
3.1,1,1,"Born in 50 US States or Washington, DC","edu.9to11","white",3.92,0,1.84221556886227,3.39375820215855,"No",-0.60646369100404
2.23,0,1,"Born in Mexico","edu.lt9","mexicanam",2.7,0,10.8422155688623,117.553638441679,"No",-0.60646369100404
1.49,0,1,"Born in 50 US States or Washington, DC","edu.college","white",5,0,-8.15778443113773,66.5494468249131,"No",-1.60646369100404
